Date;Tweet_ID;Raw Text;Likes;Retweets;is_fire;is_wildland;is_urban;Light Cleaned Text;Advanced Cleaned Text;Hard Cleaned Text
Wed Jul 03 20:58:39 +0000 2024;1,81E+18;;0;1;1;0;0;Το πειραματικό drone SARISA SRS-1A της εταιρείας SAS «κάρφωσε» τα Γλυκά Νερά και προκάλεσε την πυρκαγιά!;το πειραματικο drone sarisa srs-1a της εταιρειας sas «καρφωσε» τα γλυκα νερα και προκαλεσε την πυρκαγια!;πειραματικος drone sarisa srs a εταιρεια sas καρφωσε γλυκα νερα προκαλω πυρκαγια
Wed Jul 03 20:56:30 +0000 2024;1,81E+18;;0;0;1;0;1;Πυρκαγιά στον Ασπρόπυργο: Διακόπηκε η λειτουργία του Προαστιακού Σιδηρόδρομου #Αυγενακης #DOMGRE #paofc #Ιωαννου #sasmos #Pagidevmenoi #Φωτιου #Βουλη #Πολακη #Κρητη;πυρκαγια στον ασπροπυργο: διακοπηκε η λειτουργια του προαστιακου σιδηροδρομου #αυγενακης #domgre #paofc #ιωαννου #sasmos #pagidevmenoi #φωτιου #βουλη #πολακη #κρητη;πυρκαγια ασπροπυργο διακοπηκε λειτουργια προαστιακου σιδηροδρομου αυγενακης domgre paofc ιωαννου sasmos pagidevmenoi φωτιου βουλη πολακη κρητη
Wed Jul 03 20:56:13 +0000 2024;1,81E+18;;2;0;1;0;1;Φωτιά δίπλα στις γραμμές του Προαστιακού στον Ασπρόπυργο - Διακοπή δρομολογίων |;φωτια διπλα στις γραμμες του προαστιακου στον ασπροπυργο - διακοπη δρομολογιων |;φωτια γραμμη προαστιακου ασπροπυργο διακοπη δρομολογιων
Wed Jul 03 20:55:12 +0000 2024;1,81E+18;;0;0;1;0;0;Φωτιά στον Ασπρόπυργο – Διακόπηκαν δρομολόγια του Προαστιακού -;φωτια στον ασπροπυργο – διακοπηκαν δρομολογια του προαστιακου -;φωτια ασπροπυργο διακοπηκαν δρομολογιο προαστιακου
Wed Jul 03 20:53:56 +0000 2024;1,81E+18;;0;0;0;;;Απ ολα τα θεσμικα μπουρδελα τα ιδια ειστε. Η φωτια αλλου πρεπει να μπει...;απ ολα τα θεσμικα μπουρδελα τα ιδια ειστε. η φωτια αλλου πρεπει να μπει...;ολος θεσμικος μπουρδελα ιδια ειστε φωτια αλλος πρεπει μπαινω
Wed Jul 03 20:53:17 +0000 2024;1,81E+18;;0;0;0;;;και σε πλήρη έκταση οι περιβαλλοντικές επιπτώσεις. Πηγή: Theo Metsis Το παραπάνω κείμενο που γράφτηκε για τις μεγάλες φωτιές της Ευβοίας μπορείτε να το κολλήσετε σε καθε καταστροφική πυρκαγιά στην χώρα μας που είχε ως αποτέλεσμα της να φυτρώνουν ανεμογεννήτριες αντί για δενδρα;και σε πληρη εκταση οι περιβαλλοντικες επιπτωσεις. πηγη: theo metsis το παραπανω κειμενο που γραφτηκε για τις μεγαλες φωτιες της ευβοιας μπορειτε να το κολλησετε σε καθε καταστροφικη πυρκαγια στην χωρα μας που ειχε ως αποτελεσμα της να φυτρωνουν ανεμογεννητριες αντι για δενδρα;πληρης εκταση περιβαλλοντικος επιπτωση πηγη theo metsis παραπανω κειμενο γραφτηκε μεγαλος φωτια ευβοια μπορω κολλησετε καθε καταστροφικος πυρκαγια χωρα αποτελεσμα φυτρωνω ανεμογεννητρια δενδρα
Wed Jul 03 20:53:13 +0000 2024;1,81E+18;;0;0;0;;;δεχθούμε ότι μεγάλο μέρος της πρόσθετης δαπάνης μας το αφαίρεσε η πρόσφατη πυρκαγιά και μας έδωσε πράσινο φως για την τοποθέτηση πυλώνων διανομής της ενέργειας μέσα από την ανύπαρκτη πιά πυκνή βλάστηση. Την δαπάνη αυτή μήπως θα έπρεπε να την αντισταθμίσουμε και να την;δεχθουμε οτι μεγαλο μερος της προσθετης δαπανης μας το αφαιρεσε η προσφατη πυρκαγια και μας εδωσε πρασινο φως για την τοποθετηση πυλωνων διανομης της ενεργειας μεσα απο την ανυπαρκτη πια πυκνη βλαστηση. την δαπανη αυτη μηπως θα επρεπε να την αντισταθμισουμε και να την;δεχθουμε μεγαλος μερος προσθετης δαπανη αφαιρεσε προσφατος πυρκαγια δινω πρασινο φως τοποθετηση πυλωνων διανομη ενεργεια ανυπαρκτης πια πυκνος βλαστηση δαπανη πρεπει αντισταθμισουμε
Wed Jul 03 20:50:25 +0000 2024;1,81E+18;;0;0;1;0;1;Πυρκαγιά σημειώθηκε σε μάντρα αυτοκίνητων, στο Κορωπί.;πυρκαγια σημειωθηκε σε μαντρα αυτοκινητων, στο κορωπι.;πυρκαγια σημειωθηκε μαντρα αυτοκινητων κορωπι
Wed Jul 03 20:49:17 +0000 2024;1,81E+18;;0;0;1;1;0;Υπό μερικό έλεγχο η πυρκαγιά σε δασική έκταση στην Αμυγδαλιά Λάρισας μέσω ματιές;υπο μερικο ελεγχο η πυρκαγια σε δασικη εκταση στην αμυγδαλια λαρισας μεσω ματιες;μερικος ελεγχος πυρκαγια δασικος εκταση αμυγδαλια λαρισα ματιες
Wed Jul 03 20:47:05 +0000 2024;1,81E+18;;1;1;1;0;0;Γλυκά Νερά: Αυτό είναι το drone που έπεσε και φέρεται να ξεκίνησε η φωτιά;γλυκα νερα: αυτο ειναι το drone που επεσε και φερεται να ξεκινησε η φωτια;γλυκα νερα drone επεσε φερω ξεκινω φωτια
Wed Jul 03 20:40:00 +0000 2024;1,81E+18;;0;0;1;0;1;Ασπρόπυργος / Φωτιά δίπλα στις γραμμές του Προαστιακού – Διακοπή δρομολογίων;ασπροπυργος / φωτια διπλα στις γραμμες του προαστιακου – διακοπη δρομολογιων;ασπροπυργος φωτια γραμμη προαστιακου διακοπη δρομολογιων
Wed Jul 03 20:35:35 +0000 2024;1,81E+18;;0;0;1;0;0;Διακοπή δρομολογίων στον Προαστιακό λόγω νέας φωτιάς στον Ασπρόπυργο #ΑΣΠΡΟΠΥΡΓΟΣ #ΠΡΟΑΣΤΙΑΚΟΣ #ΦΩΤΙΑ;διακοπη δρομολογιων στον προαστιακο λογω νεας φωτιας στον ασπροπυργο #ασπροπυργος #προαστιακος #φωτια;διακοπη δρομολογιων προαστιακος νεος φωτια ασπροπυργο ασπροπυργος προαστιακος φωτια
Wed Jul 03 20:35:13 +0000 2024;1,81E+18;;1;0;1;0;0;Γ έβαλαν φωτιά στον Ασπρόπυργο – Διακοπή στα δρομολόγια του προαστιακού;γ εβαλαν φωτια στον ασπροπυργο – διακοπη στα δρομολογια του προαστιακου;γ εβαλαν φωτια ασπροπυργο διακοπη δρομολογιο προαστιακος
Wed Jul 03 20:34:10 +0000 2024;1,81E+18;;0;0;1;0;0;Φωτιά στον Ασπρόπυργο: Διακοπή δρομολογίων στον Προαστιακό | LiFO;φωτια στον ασπροπυργο: διακοπη δρομολογιων στον προαστιακο | lifo;φωτια ασπροπυργο διακοπη δρομολογιων προαστιακος lifo
Wed Jul 03 20:34:02 +0000 2024;1,81E+18;;1;0;1;0;0;#Φωτιά στην Νέα Ζωή Ασπροπύργου - Προβλήματα στον προαστιακό;#φωτια στην νεα ζωη ασπροπυργου - προβληματα στον προαστιακο;φωτια νεος ζωη ασπροπυργου προβληματα προαστιακος
Wed Jul 03 20:33:54 +0000 2024;1,81E+18;;0;0;0;;;Μια σύλληψη για την πυρκαγιά σε δασική έκταση στα Γλυκά Νερά – Eπιβλήθηκε πρόστιμο 4.675 ευρώ μέσω;μια συλληψη για την πυρκαγια σε δασικη εκταση στα γλυκα νερα – eπιβληθηκε προστιμο 4.675 ευρω μεσω;συλληψη πυρκαγια δασικος εκταση γλυκα νερα eπιβληθηκε προστιμο ευρω
Wed Jul 03 20:33:40 +0000 2024;1,81E+18;;3;0;0;;;το άρθρο απλά έχει φωτογραφία κάποιον που τρέχει την ώρα που πιάνει φωτιά;το αρθρο απλα εχει φωτογραφια καποιον που τρεχει την ωρα που πιανει φωτια;αρθρο απλα φωτογραφια τρεχω ωρα πιανω φωτια
Wed Jul 03 20:32:04 +0000 2024;1,81E+18;;0;0;1;0;0;"Φωτιά: Από πτώση drone SARISA ξέσπασε η πυρκαγιά στα Γλυκά Νερά;";"φωτια: απο πτωση drone sarisa ξεσπασε η πυρκαγια στα γλυκα νερα;";φωτια πτωση drone sarisa ξεσπασε πυρκαγια γλυκα νερα
Wed Jul 03 20:31:09 +0000 2024;1,81E+18;;41;22;0;;;"Έπεσε το drone. Ξεκίνησε πυρκαγιά το drone. Γενικά στη χώρα, πετάνε διάφορα, πέφτουν διάφορα χωρίς να μας δίνουν κανένα λογαριασμό. Και τώρα που τα λέμε: τί διάολο συνέβη με το αεροπλάνο που συνετρίβη στην #Καβάλα, στο Παλαιοχώρι, και η περιοχή ήταν αποκλεισμένη για 4 μήνες;";"επεσε το drone. ξεκινησε πυρκαγια το drone. γενικα στη χωρα, πετανε διαφορα, πεφτουν διαφορα χωρις να μας δινουν κανενα λογαριασμο. και τωρα που τα λεμε: τι διαολο συνεβη με το αεροπλανο που συνετριβη στην #καβαλα, στο παλαιοχωρι, και η περιοχη ηταν αποκλεισμενη για 4 μηνες;";επεσε drone ξεκινησε πυρκαγια drone γενικα χωρα πετανε διαφορος πεφτω διαφορος δινω λογαριασμος λεμε τι διαολο συνεβη αεροπλανο συνετριβη καβαλα παλαιοχωρι περιοχη αποκλεισμενη μηνας
