Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban,Light Cleaned Text,Advanced Cleaned Text,Hard Cleaned Text,Fire Probability,Predicted Label,is_wildland_pred,is_urban_pred,Extracted_Locations,Coordinates
2024-08-12 19:12:07+00:00,1823075007896916133,Money Press,"🔥 🔴 #Φωτιά στην #Αττική: Καίγονται σπίτια σε Βριλήσσια, Πεντέλη, Χαλάνδρι – 112 σε Γέρακα https://t.co/1EYJSY7keD",1,0,,,,"#Φωτιά στην #Αττική: Καίγονται σπίτια σε Βριλήσσια, Πεντέλη, Χαλάνδρι – 112 σε Γέρακα","#φωτια στην #αττικη: καιγονται σπιτια σε βριλησσια, πεντελη, χαλανδρι – 112 σε γερακα",φωτια αττικος καιγονται σπιτι βριλησσια πεντελη χαλανδρι γερακας,0.988,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'βριλησσια', 'ner_label': 'GPE'}, {'name': 'πεντελη', 'ner_label': 'GPE'}, {'name': 'χαλανδρι', 'ner_label': 'GPE'}, {'name': 'γερακα', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.0505896, 'lon': 23.8614591, 'name': 'Πεντέλη', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.49026558458181707, 'ner_label': 'GPE', 'original_name': 'πεντελη'}, {'lat': 38.0399028, 'lon': 23.8389373, 'name': 'Βριλήσσια', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.14674994048981455, 'ner_label': 'GPE', 'original_name': 'βριλησσια'}, {'lat': 38.0217116, 'lon': 23.8207549, 'name': 'Χαλάνδρι', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.3446563915113022, 'ner_label': 'GPE', 'original_name': 'χαλανδρι'}]"
2024-08-12 19:12:39+00:00,1823075142609629500,in.gr/news,Πώς η φωτιά από τον Βαρνάβα εξαπλώθηκε σε ολόκληρη τη ΒΑ Αττική - Δορυφορικές εικόνες | https://t.co/S18PpKysLu #φωτια #φωτιες #πυρκαγια #πυρκαγιες https://t.co/nPXvbbDmLV,1,1,,,,Πώς η φωτιά από τον Βαρνάβα εξαπλώθηκε σε ολόκληρη τη ΒΑ Αττική - Δορυφορικές εικόνες | #φωτια #φωτιες #πυρκαγια #πυρκαγιες,πως η φωτια απο τον βαρναβα εξαπλωθηκε σε ολοκληρη τη βα αττικη - δορυφορικες εικονες | #φωτια #φωτιες #πυρκαγια #πυρκαγιες,φωτια βαρναβας εξαπλωθηκε ολοκληρος βα αττικος δορυφορικος εικονα φωτια φωτια πυρκαγια πυρκαγια,0.979,1,0,0,"[{'name': 'βαρναβα', 'ner_label': 'GPE'}, {'name': 'βα αττικη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'βα αττικη'}, {'lat': 37.9656966, 'lon': 23.743307, 'name': 'Πλατεία Βαρνάβα', 'osm_class': 'leisure', 'osm_type': 'park', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'βαρναβα'}]"
2024-08-12 19:14:06+00:00,1823075507703108050,TheOpinion_News,Φωτιά στην Ξάνθη – Οριοθετήθηκε η πυρκαγιά https://t.co/1aJHVxaZrd #Thessaloniki #skg #TheOpinion,0,2,,,,Φωτιά στην Ξάνθη – Οριοθετήθηκε η πυρκαγιά #Thessaloniki #skg #TheOpinion,φωτια στην ξανθη – οριοθετηθηκε η πυρκαγια #thessaloniki #skg #theopinion,φωτια ξανθη οριοθετηθηκε πυρκαγια thessaloniki skg the opinion,0.99,1,0,0,"[{'name': 'ξανθη', 'ner_label': 'GPE'}]","[{'lat': 41.13805, 'lon': 24.8864089, 'name': 'Ξάνθη', 'osm_class': 'place', 'osm_type': 'city', 'importance': 0.5358252428318324, 'ner_label': 'GPE', 'original_name': 'ξανθη'}]"
2024-08-12 19:14:16+00:00,1823075547754414208,Makeleio.gr,Σβήνει η φωτιά στην Τερψιθέα Γλυφάδας: Ανακούφιση για τους πολίτες με την άρση των περιοριστικών μέτρων https://t.co/yupVCWqze5 https://t.co/vdJZMvvKUQ,0,0,,,,Σβήνει η φωτιά στην Τερψιθέα Γλυφάδας: Ανακούφιση για τους πολίτες με την άρση των περιοριστικών μέτρων,σβηνει η φωτια στην τερψιθεα γλυφαδας: ανακουφιση για τους πολιτες με την αρση των περιοριστικων μετρων,σβηνω φωτια τερψιθεα γλυφαδα ανακουφιση πολιτης αρση περιοριστικος μετρο,0.956,1,0,1,"[{'name': 'τερψιθεα γλυφαδας', 'ner_label': 'GPE'}]","[{'lat': 37.9018403, 'lon': 23.7709411, 'name': 'Τερψιθέα', 'osm_class': 'place', 'osm_type': 'neighbourhood', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'τερψιθεα γλυφαδας'}]"
2024-08-12 19:14:33+00:00,1823075620999270478,Terez,"@BlueShoesMS «Η Φωτιά στον Βαρνάβα δεν ξεκίνησε από μπάρμπεκιου  Ήταν 1 χλμ. από μας η εστία, την είδαμε κι ήταν αρχικά πολύ μικρή. Είχαν στείλει  2 ελικόπτερα που έκαναν 45 λεπτά να έρθουν» λέει κάτοικος που κάηκε το σπίτι της. https://t.co/FUj291hmBf",2,0,,,,"«Η Φωτιά στον Βαρνάβα δεν ξεκίνησε από μπάρμπεκιου Ήταν 1 χλμ. από μας η εστία, την είδαμε κι ήταν αρχικά πολύ μικρή. Είχαν στείλει 2 ελικόπτερα που έκαναν 45 λεπτά να έρθουν» λέει κάτοικος που κάηκε το σπίτι της.","«η φωτια στον βαρναβα δεν ξεκινησε απο μπαρμπεκιου ηταν 1 χλμ. απο μας η εστια, την ειδαμε κι ηταν αρχικα πολυ μικρη. ειχαν στειλει 2 ελικοπτερα που εκαναν 45 λεπτα να ερθουν» λεει κατοικος που καηκε το σπιτι της.",φωτια βαρναβας ξεκινω μπαρμπεκιου χλμ εστια ειδαμε και μικρος στειλει ελικοπτερα εκαναν λεπτο ερθουν λεει κατοικος καηκε σπιτι,0.535,1,1,1,"[{'name': 'βαρναβα', 'ner_label': 'GPE'}]","[{'lat': 37.9656966, 'lon': 23.743307, 'name': 'Πλατεία Βαρνάβα', 'osm_class': 'leisure', 'osm_type': 'park', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'βαρναβα'}]"
2024-08-12 19:15:39+00:00,1823075894946128320,newsbomb.gr,Φωτιά στην Αττική: Αναφορές για αγνοούμενη στο Χαλάνδρι https://t.co/fa9IB9y7qC,0,0,,,,Φωτιά στην Αττική: Αναφορές για αγνοούμενη στο Χαλάνδρι,φωτια στην αττικη: αναφορες για αγνοουμενη στο χαλανδρι,φωτια αττικος αναφορες αγνοουμενος χαλανδρι,0.923,1,0,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'χαλανδρι', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.0217116, 'lon': 23.8207549, 'name': 'Χαλάνδρι', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.3446563915113022, 'ner_label': 'GPE', 'original_name': 'χαλανδρι'}]"
2024-08-12 19:16:24+00:00,1823076084025278741,ΑΠΕ-ΜΠΕ,Οριοθετήθηκε η #πυρκαγιά στην Τερψιθέα Γλυφάδας - Άρθηκαν οι κυκλοφοριακές ρυθμίσεις  https://t.co/2sO3s4MTyG https://t.co/1Qdet18TnY,0,0,,,,Οριοθετήθηκε η #πυρκαγιά στην Τερψιθέα Γλυφάδας - Άρθηκαν οι κυκλοφοριακές ρυθμίσεις,οριοθετηθηκε η #πυρκαγια στην τερψιθεα γλυφαδας - αρθηκαν οι κυκλοφοριακες ρυθμισεις,οριοθετηθηκε πυρκαγια τερψιθεα γλυφαδα αρθηκαν κυκλοφοριακος ρυθμιση,0.987,1,0,0,"[{'name': 'τερψιθεα γλυφαδας', 'ner_label': 'GPE'}]","[{'lat': 37.9018403, 'lon': 23.7709411, 'name': 'Τερψιθέα', 'osm_class': 'place', 'osm_type': 'neighbourhood', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'τερψιθεα γλυφαδας'}]"
2024-08-12 19:17:23+00:00,1823076333800366416,Iasonas Apostolopoulos,"🔴Μπήκε η φωτιά στα προάστια της Αθήνας. Μια φωτιά που ξεκίνησε από Βαρνάβα, πέρασε την Πεντέλη και καίει σπίτια στο πάτημα Χαλανδρίου και Βριλησσίων.   ▪️Οι άνθρωποι βλέπουν τα σπίτια τους, τα ζώα τους, τα δάση να καίγονται και παρακαλάνε τα ΜΜΕ να μην τους φιμώσουν.   ▪️Τα ίδια https://t.co/lZLn6HkbOj",497,190,,,,"Μπήκε η φωτιά στα προάστια της Αθήνας. Μια φωτιά που ξεκίνησε από Βαρνάβα, πέρασε την Πεντέλη και καίει σπίτια στο πάτημα Χαλανδρίου και Βριλησσίων. Οι άνθρωποι βλέπουν τα σπίτια τους, τα ζώα τους, τα δάση να καίγονται και παρακαλάνε τα ΜΜΕ να μην τους φιμώσουν. Τα ίδια","μπηκε η φωτια στα προαστια της αθηνας. μια φωτια που ξεκινησε απο βαρναβα, περασε την πεντελη και καιει σπιτια στο πατημα χαλανδριου και βριλησσιων. οι ανθρωποι βλεπουν τα σπιτια τους, τα ζωα τους, τα δαση να καιγονται και παρακαλανε τα μμε να μην τους φιμωσουν. τα ιδια",μπηκε φωτια προαστι αθηνα φωτια ξεκινω βαρναβας περασε πεντελη καιω σπιτι πατημα χαλανδριου βριλησσιων ανθρωπος βλεπω σπιτι ζωο δασος καιγω παρακαλανε μμε φιμωζω,0.858,1,0,1,"[{'name': 'αθηνας', 'ner_label': 'GPE'}, {'name': 'βαρναβα', 'ner_label': 'GPE'}, {'name': 'πεντελη', 'ner_label': 'GPE'}, {'name': 'πατημα χαλανδριου', 'ner_label': 'GPE'}, {'name': 'βριλησσιων', 'ner_label': 'GPE'}]","[{'lat': 37.9656966, 'lon': 23.743307, 'name': 'Πλατεία Βαρνάβα', 'osm_class': 'leisure', 'osm_type': 'park', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'βαρναβα'}, {'lat': 38.0505896, 'lon': 23.8614591, 'name': 'Πεντέλη', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.49026558458181707, 'ner_label': 'GPE', 'original_name': 'πεντελη'}, {'lat': 37.9714416, 'lon': 23.7254738, 'name': 'Ο Ναός της Αθηνάς Νίκης', 'osm_class': 'information', 'osm_type': 'board', 'importance': 0.519306307907839, 'ner_label': 'GPE', 'original_name': 'αθηνας'}, {'lat': 38.0389867, 'lon': 23.8353819, 'name': 'Δήμος Βριλησσίων', 'osm_class': 'boundary', 'osm_type': 'administrative', 'importance': 0.2869812649426343, 'ner_label': 'GPE', 'original_name': 'βριλησσιων'}]"
2024-08-12 19:18:04+00:00,1823076504722460998,SKAI.gr,🔥 #Φωτιά στην Τερψιθέα Άνω Γλυφάδα: Οι κυκλοφοριακές ρυθμίσεις στην περιοχή https://t.co/X4YtM6OCV5,0,1,,,,#Φωτιά στην Τερψιθέα Άνω Γλυφάδα: Οι κυκλοφοριακές ρυθμίσεις στην περιοχή,#φωτια στην τερψιθεα ανω γλυφαδα: οι κυκλοφοριακες ρυθμισεις στην περιοχη,φωτια τερψιθεα γλυφαδα κυκλοφοριακος ρυθμιση περιοχη,0.987,1,0,1,"[{'name': 'τερψιθεα ανω γλυφαδα', 'ner_label': 'GPE'}]","[{'lat': 37.9018403, 'lon': 23.7709411, 'name': 'Τερψιθέα', 'osm_class': 'place', 'osm_type': 'neighbourhood', 'importance': 0.08008327382314791, 'ner_label': 'GPE', 'original_name': 'τερψιθεα ανω γλυφαδα'}]"
2024-08-12 19:18:28+00:00,1823076607088619940,TLIFE,"Φωτιά στην Αττική: Σπάραξε κάτοικος στην Πεντέλη - «Σας το λέω και έχω ανατριχιάσει, εδώ έχω μεγαλώσει» https://t.co/mXKCEvnLG3 https://t.co/xeRIBqXad7",2,0,,,,"Φωτιά στην Αττική: Σπάραξε κάτοικος στην Πεντέλη - «Σας το λέω και έχω ανατριχιάσει, εδώ έχω μεγαλώσει»","φωτια στην αττικη: σπαραξε κατοικος στην πεντελη - «σας το λεω και εχω ανατριχιασει, εδω εχω μεγαλωσει»",φωτια αττικος σπαραξε κατοικος πεντελη λεω ανατριχιασει μεγαλωσει,0.326,1,0,1,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'πεντελη', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.0505896, 'lon': 23.8614591, 'name': 'Πεντέλη', 'osm_class': 'place', 'osm_type': 'suburb', 'importance': 0.49026558458181707, 'ner_label': 'GPE', 'original_name': 'πεντελη'}]"
2024-08-12 19:18:34+00:00,1823076631642034636,ariana,Νέα αναζωπύρωση στο #Γραμματικό με κατεύθυνση τον #Μαραθωνα #φωτια #Φωτια_τωρα,1,2,,,,Νέα αναζωπύρωση στο #Γραμματικό με κατεύθυνση τον #Μαραθωνα #φωτια #Φωτια_τωρα,νεα αναζωπυρωση στο #γραμματικο με κατευθυνση τον #μαραθωνα #φωτια #φωτια_τωρα,νεος αναζωπυρωση γραμματικος κατευθυνση μαραθωνα φωτια φωτια τωρα,0.987,1,0,0,"[{'name': 'γραμματικο', 'ner_label': 'GPE'}, {'name': 'μαραθωνα', 'ner_label': 'GPE'}]","[{'lat': 38.202808, 'lon': 23.9674989, 'name': 'Γραμματικό', 'osm_class': 'place', 'osm_type': 'village', 'importance': 0.4763187189984269, 'ner_label': 'GPE', 'original_name': 'γραμματικο'}, {'lat': 38.1181347, 'lon': 23.9787395, 'name': 'Αρχαιολογικός Χώρος Μαραθώνα', 'osm_class': 'leisure', 'osm_type': 'nature_reserve', 'importance': 0.14389741120638372, 'ner_label': 'GPE', 'original_name': 'μαραθωνα'}]"
2024-08-12 19:20:19+00:00,1823077069258948855,Jim Fragma,Και στον Γέρακα φωτιά,1,0,,,,Και στον Γέρακα φωτιά,και στον γερακα φωτια,γερακας φωτια,0.835,1,0,0,"[{'name': 'γερακα', 'ner_label': 'GPE'}]",[]
2024-08-12 19:21:05+00:00,1823077265426763837,newshub.gr,Φωτιά στην Αττική: Αναφορές για αγνοούμενη στο Χαλάνδρι https://t.co/DkmFk83C8d 👈 κλικ εδώ #newshubgr #crete #ellada #Κρήτη #cretannews https://t.co/9bGXchFCOV,0,0,,,,Φωτιά στην Αττική: Αναφορές για αγνοούμενη στο Χαλάνδρι κλικ εδώ #newshubgr #crete #ellada #Κρήτη #cretannews,φωτια στην αττικη: αναφορες για αγνοουμενη στο χαλανδρι κλικ εδω #newshubgr #crete #ellada #κρητη #cretannews,φωτια αττικος αναφορες αγνοουμενος χαλανδρι κλικ newshubgr crete ellada κρητη cretannews,0.827,1,0,0,"[{'name': 'αττικη', 'ner_label': 'GPE'}, {'name': 'χαλανδρι', 'ner_label': 'GPE'}]","[{'lat': 37.9995238, 'lon': 23.7228379, 'name': 'Αττική', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.37797476194049984, 'ner_label': 'GPE', 'original_name': 'αττικη'}, {'lat': 38.0217116, 'lon': 23.8207549, 'name': 'Χαλάνδρι', 'osm_class': 'railway', 'osm_type': 'station', 'importance': 0.3446563915113022, 'ner_label': 'GPE', 'original_name': 'χαλανδρι'}]"
